0.00000000 0.319008
1.1000000000000001 0.318866
1.2100000000000000 0.318857
1.3310000000000002 0.318848
1.4641000000000006 0.318839
1.6105100000000008 0.31883
1.7715610000000011 0.318821
1.9487171000000016 0.318812
2.1435888100000016 0.318803
2.3579476910000019 0.318793
2.5937424601000023 0.318782
2.8531167061100025 0.318771
3.1384283767210031 0.31876
3.4522712143931042 0.318747
3.7974983358324144 0.318735
4.1772481694156562 0.318721
4.5949729863572220 0.318707
5.0544702849929433 0.318693
5.5599173134922379 0.318677
6.1159090448414632 0.318661
6.7274999493256100 0.318644
7.4002499442581708 0.318627
8.1402749386839890 0.318608
8.9543024325523870 0.318588
9.8497326758076280 0.318568
10.834705943388389 0.318547
11.918176537727231 0.318524
13.109994191499954 0.3185
14.420993610649951 0.318476
15.863092971714948 0.31845
17.449402268886445 0.318422
19.194342495775089 0.318394
21.113776745352595 0.318364
23.225154419887858 0.318332
25.547669861876649 0.318299
28.102436848064315 0.318265
30.912680532870748 0.318229
34.003948586157826 0.318191
37.404343444773609 0.318151
41.144777789250973 0.318109
45.259255568176073 0.318065
49.785181124993684 0.318019
54.763699237493050 0.317971
60.240069161242367 0.31792
66.264076077366596 0.317867
72.890483685103263 0.317811
80.179532053613613 0.317753
88.197485258974979 0.317692
97.017233784872474 0.317627
106.71895716335973 0.31756
117.39085287969573 0.317489
129.12993816766530 0.317415
142.04293198443185 0.317337
156.24722518287504 0.317256
171.87194770116253 0.31717
189.05914247127879 0.317081
207.96505671840669 0.316987
228.76156239024741 0.316888
251.63771862927217 0.316784
276.80149049219938 0.316676
304.48163954141938 0.316562
334.92980349556137 0.316443
368.42278384511746 0.316317
405.26506222962922 0.316186
445.79156845259217 0.316048
490.37072529785144 0.315903
539.40779782763673 0.315752
593.34857761040041 0.315593
652.68343537144040 0.315426
717.95177890858463 0.315251
789.74695679944318 0.315067
868.72165247938756 0.314874
955.59381772732627 0.314671
1051.1531995000591 0.314459
1156.2685194500652 0.314236
1271.8953713950716 0.314002
1399.0849085345790 0.313756
1538.9933993880372 0.313498
1692.8927393268411 0.313227
1862.1820132595251 0.312942
2048.4002145854779 0.312642
2253.2402360440260 0.312327
2478.5642596484290 0.311996
2726.4206856132723 0.311647
2999.0627541745998 0.31128
3298.9690295920600 0.310893
3628.8659325512658 0.310485
3991.7525258063934 0.310055
4390.9277783870330 0.3096
4830.0205562257361 0.30912
5313.0226118483115 0.308613
5844.3248730331425 0.308075
6428.7573603364581 0.307505
7071.6330963701048 0.3069
7778.7964060071163 0.306257
8556.6760466078285 0.305574
9412.3436512686112 0.304846
10353.578016395473 0.30407
11388.935818035023 0.303242
12527.829399838523 0.302357
13780.612339822377 0.30141
15158.673573804615 0.300395
16674.540931185082 0.299305
18341.995024303593 0.298133
20176.194526733954 0.29687
22193.813979407350 0.295508
24413.195377348089 0.294036
26854.514915082898 0.292446
29539.966406591189 0.290728
32493.963047250309 0.288863
35743.359351975349 0.286826
39317.695287172879 0.284589
43249.464815890176 0.282126
47574.411297479201 0.279435
52331.852427227117 0.276508
57565.037669949845 0.273307
63321.541436944834 0.269797
69653.695580639309 0.265983
76619.065138703256 0.261816
84280.971652573586 0.257215
92709.068817830950 0.252232
101979.97569961405 0.246883
112177.97326957546 0.241155
123395.77059653302 0.235019
135735.34765618632 0.228534
149308.88242180497 0.221818
164239.77066398552 0.214805
180663.74773038409 0.207503
198730.12250342252 0.200072
218603.13475376478 0.192493
240463.44822914127 0.184965
264509.79305205541 0.177452
290960.77235726098 0.170107
320056.84959298710 0.163067
352062.53455228586 0.156242
387268.78800751443 0.149837
425995.66680826596 0.143811
468595.23348909261 0.138175
515454.75683800189 0.133007
567000.23252180207 0.128328
623700.25577398238 0.124091
686070.28135138063 0.120312
754677.30948651873 0.116924
830145.04043517052 0.113932
913159.54447868769 0.111296
1004475.4989265566 0.108972
1104923.0488192122 0.106968
1215415.3537011335 0.105216
1336956.8890712473 0.103703
1470652.5779783721 0.102424
1617717.8357762091 0.101318
1779489.6193538303 0.100416
1957438.5812892134 0.0996621
2153182.4394181347 0.0990487
2368500.6833599485 0.098557
2605350.7516959440 0.0981648
2865885.8268655385 0.097847
3152474.4095520927 0.0975848
3467721.8505073017 0.097369
3814494.0355580328 0.0971937
4195943.4391138367 0.0970428
4615537.7830252200 0.0969135
5077091.5613277424 0.0967974
5584800.7174605168 0.0966928
6143280.7892065700 0.0965957
6757608.8681272268 0.0965077
7433369.7549399501 0.0964213
8176706.7304339455 0.0963413
8994377.4034773409 0.0962666
9893815.1438250765 0.0961953
