 # Data in column:
 # 1: omega (MHz)
 # 2: R1 (1/s)
 # 3: R2 (1/s)
 # 4: R1_HF (1/s)
 # 5: R2_HF (1/s)
 # 6: DeltaR1 (1/s)
 # 7: DeltaR2 (1/s)
 # 8: R1_low_freq (1/s)
   0.00000000      0.30632658342541796       0.30632658342541796       0.24940496509234014       0.24940496509234014        5.6921618333077836E-002   5.6921618333077836E-002  0.24940496509234014     
   1.1000000000000001       0.30557392575739384       0.30588393076947662       0.24865230765637447       0.26603879802505037        5.6921618101019381E-002   3.9845132744426193E-002  0.24865235254386375     
   1.2100000000000000       0.30553725226701223       0.30586248238458430       0.24861563421472535       0.26601734965879109        5.6921618052286904E-002   3.9845132725793209E-002  0.24861561839225421     
   1.3310000000000002       0.30549873064556893       0.30583984137772735       0.24857711265224705       0.26599470867447983        5.6921617993321925E-002   3.9845132703247556E-002  0.24857709128901612     
   1.4641000000000006       0.30545831213868296       0.30581605343363127       0.24853669421671071       0.26597092075766449        5.6921617921972215E-002   3.9845132675966795E-002  0.24853668372224560     
   1.6105100000000008       0.30541592639137832       0.30579111819349580       0.24849430855573679       0.26594598555053733        5.6921617835641536E-002   3.9845132642958442E-002  0.24849430390868371     
   1.7715610000000011       0.30537147817275245       0.30576498159894933       0.24844986044157391       0.26591984899593279        5.6921617731178466E-002   3.9845132603016545E-002  0.24844985558523616     
   1.9487171000000016       0.30532486182624718       0.30573757252355221       0.24840324422146653       0.26589243996886419        5.6921617604780650E-002   3.9845132554688009E-002  0.24840323779031806     
   2.1435888100000016       0.30527596970505672       0.30570882428379809       0.24835435225321834       0.26586369178758784        5.6921617451838366E-002   3.9845132496210314E-002  0.24835434463452577     
   2.3579476910000019       0.30522469107695999       0.30567867236078927       0.24830307381018185       0.26583353993533798        5.6921617266778093E-002   3.9845132425451277E-002  0.24830306506011585     
   2.5937424601000023       0.30517090972181532       0.30564704887584543       0.24824929267896018       0.26580191653601143        5.6921617042855199E-002   3.9845132339833958E-002  0.24824928258874432     
   2.8531167061100025       0.30511450347890812       0.30561388196441264       0.24819288670699921       0.26576874972817610        5.6921616771908844E-002   3.9845132236236577E-002  0.24819287505689341     
   3.1384283767210031       0.30505534422981279       0.30557909626314711       0.24813372778574894       0.26573396415226280        5.6921616444063849E-002   3.9845132110884238E-002  0.24813371433838474     
   3.4522712143931042       0.30499329762118382       0.30554261277284173       0.24807168157381526       0.26569748081363526        5.6921616047368541E-002   3.9845131959206533E-002  0.24807166605334874     
   3.7974983358324144       0.30492822274228193       0.30550434863516290       0.24800660717491038       0.26565921685948446        5.6921615567371610E-002   3.9845131775678430E-002  0.24800658926298921     
   4.1772481694156562       0.30485997180646035       0.30546421694787018       0.24793835681988732       0.26561908539426171        5.6921614986573020E-002   3.9845131553608422E-002  0.24793833614944960     
   4.5949729863572220       0.30478838981611611       0.30542212656843548       0.24786677553230890       0.26557699528353179        5.6921614283807188E-002   3.9845131284903745E-002  0.24786675168005412     
   5.0544702849929433       0.30471331421036774       0.30537798190686660       0.24779170077690704       0.26553285094709544        5.6921613433460694E-002   3.9845130959771220E-002  0.24779167325516055     
   5.5599173134922379       0.30463457449792675       0.30533168270923505       0.24771296209338534       0.26548655214287431        5.6921612404541425E-002   3.9845130566360812E-002  0.24771293033882552     
   6.1159090448414632       0.30455199186742421       0.30528312382944478       0.24763038070787463       0.26543799373911020        5.6921611159549620E-002   3.9845130090334586E-002  0.24763034407144260     
   6.7274999493256100       0.30446537878326424       0.30523219499103749       0.24754376913015474       0.26538706547669494        5.6921609653109474E-002   3.9845129514342589E-002  0.24754372686347403     
   7.4002499442581708       0.30437453855949592       0.30517878053677172       0.24745293072917751       0.26533365171937873        5.6921607830318466E-002   3.9845128817393036E-002  0.24745288196935283     
   8.1402749386839890       0.30427926491319063       0.30512275916608955       0.24735765928845041       0.26527763119200681        5.6921605624740225E-002   3.9845127974082704E-002  0.24735760304058743     
   8.9543024325523870       0.30417934149599646       0.30506400365975589       0.24725773854000460       0.26521887670607708        5.6921602955991815E-002   3.9845126953678783E-002  0.24725767365705412     
   9.8497326758076280       0.30407454140258017       0.30500238059072771       0.24715294167577212       0.26515725487173747        5.6921599726807978E-002   3.9845125718990328E-002  0.24715286683541215     
   10.834705943388389       0.30396462665546459       0.30493775002231238       0.24704303083596818       0.26509262579729514        5.6921595819496365E-002   3.9845124225017257E-002  0.24704294451352551     
   11.918176537727231       0.30384934766343985       0.30486996518865239       0.24692775657178564       0.26502484277134108        5.6921591091654219E-002   3.9845122417311293E-002  0.24692765700971936     
   13.109994191499954       0.30372844265431176       0.30479887216241769       0.24680685728334434       0.26495375193243065        5.6921585370967455E-002   3.9845120229987034E-002  0.24680674245564405     
   14.420993610649951       0.30360163707916366       0.30472430950474505       0.24668005863022099       0.26487919192141768        5.6921578448942599E-002   3.9845117583327413E-002  0.24667992620145729     
   15.863092971714948       0.30346864298706694       0.30464610789817453       0.24654707291376546       0.26480099351730291        5.6921570073301508E-002   3.9845114380871703E-002  0.24654692019197444     
   17.449402268886445       0.30332915836877083       0.30456408976155785       0.24640759842998081       0.26471897925565341        5.6921559938789931E-002   3.9845110505904405E-002  0.24640742231236901     
   19.194342495775089       0.30318286646676246       0.30447806884566753       0.24626131879071619       0.26463296302846978        5.6921547676046270E-002   3.9845105817197704E-002  0.24626111570193787     
   21.113776745352595       0.30302943505482693       0.30438784980978845       0.24610790221667092       0.26454274966591701        5.6921532838156000E-002   3.9845100143871451E-002  0.24610766803437190     
