 # Data in column:
 # 1: omega (MHz)
 # 2: R1 (1/s)
 # 3: R2 (1/s)
 # 4: R1_KWW (1/s)
 # 5: R2_KWW (1/s)
 # 6: DeltaR1 (1/s)
 # 7: DeltaR2 (1/s)
 # 
   0.00000000      0.14641715581269754       0.14641715581269754       0.14479451686203451       0.14479451686203451        1.6226389506630253E-003   1.6226389506630253E-003
   1.1000000000000001       0.14641715580491996       0.14641715580972361       0.14479451685425632       0.14528130854425927        1.6226389506636576E-003   1.1358472654643588E-003
   1.2100000000000000       0.14641715580328649       0.14641715580909917       0.14479451685262271       0.14528130854363475        1.6226389506637923E-003   1.1358472654644112E-003
   1.3310000000000002       0.14641715580130948       0.14641715580834352       0.14479451685064554       0.14528130854287902        1.6226389506639525E-003   1.1358472654644720E-003
   1.4641000000000006       0.14641715579891817       0.14641715580742909       0.14479451684825401       0.14528130854196450        1.6226389506641479E-003   1.1358472654645468E-003
   1.6105100000000008       0.14641715579602446       0.14641715580632259       0.14479451684536007       0.14528130854085794        1.6226389506643862E-003   1.1358472654646372E-003
   1.7715610000000011       0.14641715579252373       0.14641715580498380       0.14479451684185904       0.14528130853951904        1.6226389506646701E-003   1.1358472654647467E-003
   1.9487171000000016       0.14641715578828657       0.14641715580336392       0.14479451683762157       0.14528130853789906        1.6226389506650181E-003   1.1358472654648788E-003
   2.1435888100000016       0.14641715578316056       0.14641715580140408       0.14479451683249511       0.14528130853593904        1.6226389506654366E-003   1.1358472654650386E-003
   2.3579476910000019       0.14641715577695819       0.14641715579903275       0.14479451682629224       0.14528130853356755        1.6226389506659416E-003   1.1358472654652324E-003
   2.5937424601000023       0.14641715576945205       0.14641715579616243       0.14479451681878547       0.14528130853069696        1.6226389506665540E-003   1.1358472654654662E-003
   2.8531167061100025       0.14641715576037057       0.14641715579269027       0.14479451680970329       0.14528130852722454        1.6226389506672951E-003   1.1358472654657494E-003
   3.1384283767210031       0.14641715574938202       0.14641715578848860       0.14479451679871386       0.14528130852302248        1.6226389506681922E-003   1.1358472654660926E-003
   3.4522712143931042       0.14641715573608577       0.14641715578340464       0.14479451678541649       0.14528130851793813        1.6226389506692786E-003   1.1358472654665072E-003
   3.7974983358324144       0.14641715571999653       0.14641715577725298       0.14479451676932595       0.14528130851178597        1.6226389506705924E-003   1.1358472654670105E-003
   4.1772481694156562       0.14641715570053046       0.14641715576981013       0.14479451674985827       0.14528130850434248        1.6226389506721786E-003   1.1358472654676172E-003
   4.5949729863572220       0.14641715567697486       0.14641715576080350       0.14479451672630078       0.14528130849533513        1.6226389506741035E-003   1.1358472654683532E-003
   5.0544702849929433       0.14641715564847302       0.14641715574990616       0.14479451669779658       0.14528130848443691        1.6226389506764295E-003   1.1358472654692420E-003
   5.5599173134922379       0.14641715561398622       0.14641715573672012       0.14479451666330698       0.14528130847124979        1.6226389506792459E-003   1.1358472654703186E-003
   6.1159090448414632       0.14641715557225657       0.14641715572076425       0.14479451662157389       0.14528130845529263        1.6226389506826526E-003   1.1358472654716205E-003
   6.7274999493256100       0.14641715552176404       0.14641715570145833       0.14479451657107725       0.14528130843598511        1.6226389506867737E-003   1.1358472654731972E-003
   7.4002499442581708       0.14641715546066802       0.14641715567809804       0.14479451650997627       0.14528130841262293        1.6226389506917634E-003   1.1358472654751045E-003
   8.1402749386839890       0.14641715538674166       0.14641715564983215       0.14479451643604385       0.14528130838435474        1.6226389506977974E-003   1.1358472654774126E-003
   8.9543024325523870       0.14641715529729080       0.14641715561563054       0.14479451634658572       0.14528130835015032        1.6226389507051017E-003   1.1358472654802050E-003
   9.8497326758076280       0.14641715518905535       0.14641715557424612       0.14479451623834144       0.14528130830876254        1.6226389507139373E-003   1.1358472654835843E-003
   10.834705943388389       0.14641715505809000       0.14641715552417134       0.14479451610736535       0.14528130825868368        1.6226389507246290E-003   1.1358472654876706E-003
   11.918176537727231       0.14641715489962256       0.14641715546358064       0.14479451594888501       0.14528130819808804        1.6226389507375647E-003   1.1358472654926172E-003
   13.109994191499954       0.14641715470787736       0.14641715539026648       0.14479451575712415       0.14528130812476786        1.6226389507532195E-003   1.1358472654986033E-003
   14.420993610649951       0.14641715447586384       0.14641715530155519       0.14479451552509170       0.14528130803604933        1.6226389507721605E-003   1.1358472655058451E-003
   15.863092971714948       0.14641715419512885       0.14641715519421572       0.14479451524433379       0.14528130792870111        1.6226389507950807E-003   1.1358472655146087E-003
   17.449402268886445       0.14641715385543966       0.14641715506433434       0.14479451490461684       0.14528130779880910        1.6226389508228116E-003   1.1358472655252109E-003
   19.194342495775089       0.14641715344441572       0.14641715490717810       0.14479451449355935       0.14528130764164007        1.6226389508563668E-003   1.1358472655380420E-003
   21.113776745352595       0.14641715294707652       0.14641715471701894       0.14479451399617957       0.14528130745146536        1.6226389508969673E-003   1.1358472655535654E-003
   23.225154419887858       0.14641715234529712       0.14641715448692666       0.14479451339435101       0.14528130722135429        1.6226389509460960E-003   1.1358472655723496E-003
   25.547669861876649       0.14641715161714217       0.14641715420851478       0.14479451266613663       0.14528130694291969        1.6226389510055432E-003   1.1358472655950793E-003
   28.102436848064315       0.14641715073607456       0.14641715387163592       0.14479451178499708       0.14528130660601329        1.6226389510774716E-003   1.1358472656225814E-003
   30.912680532870748       0.14641714966998409       0.14641715346401291       0.14479451071881960       0.14528130619835705        1.6226389511645053E-003   1.1358472656558603E-003
   34.003948586157826       0.14641714838001418       0.14641715297078944       0.14479450942874433       0.14528130570509334        1.6226389512698169E-003   1.1358472656961256E-003
